2,0.008225440979003906,5.715672969818115,-0.24254319071769714,23.129182815551758
3,0.008225440979003906,-2.379370675681173,-9.441424277448334,313.62426887532612,0.2154085636138916,9.67420482635498,-0.984388530254364,39.28718948364258
3,0.2154085636138916,-2.0526078090420015,-8.705987927435444,318.203620430779952,0.3199584484100342,10.637320518493652,-1.0384492874145508,44.30023956298828
3,0.3199584484100342,-1.8026373995714948,-8.018959689391352,322.2806388935362,0.41462254524230957,11.159444808959961,-0.8752138614654541,45.78533935546875
3,0.41462254524230957,-1.6264775360884869,-7.389320408301046,325.85626682969982,0.5088720321655273,11.264516830444336,-0.6808685660362244,47.158817291259766
3,0.5088720321655273,-1.5038170502702997,-6.8078856141648885,329.021707755258432,0.5994315147399902,11.121410369873047,-0.9369469881057739,47.507789611816406
3,0.5994315147399902,-1.4143839406602865,-6.271587698271958,332.000602554205672,0.6929492950439453,11.531795501708984,-0.7809715270996094,46.947898864746094
3,0.6929492950439453,-1.358269881203853,-5.784364691565543,334.64105123449512,0.7870092391967773,11.848960876464844,-0.7855563759803772,46.92081832885742
3,0.7870092391967773,-1.32544292483567,-5.343314617422095,336.99582554520142,0.8775510787963867,11.811001777648926,-0.7605832815170288,47.087493896484375
3,0.8775510787963867,-1.3142285012704633,-4.942950272617111,339.145789803455672,0.9720373153686523,11.2930326461792,-1.018913745880127,47.37162399291992
3,0.9720373153686523,-1.3095294378431959,-4.577951793560771,341.18745628977762,1.0625572204589844,11.084994316101074,-0.7228155732154846,46.94354248046875
3,1.0625572204589844,-1.3175541630660632,-4.244711132824079,342.911155272120542,1.1572372913360596,11.22161865234375,-0.6073233485221863,46.98359298706055
3,1.1572372913360596,-1.344691358412149,-3.946137950993432,344.38501276481362,1.2518119812011719,11.771650314331055,-0.7681788206100464,47.094573974609375
3,1.2518119812011719,-1.3739582921188003,-3.679486085135693,345.795460488799562,1.3463482856750488,11.46009635925293,-1.0282564163208008,46.74775695800781
3,1.3463482856750488,-1.466327529298269,-3.438307623230912,347.18038635717822,1.4353046417236328,11.429963111877441,-0.8924362659454346,47.1900520324707
3,1.4353046417236328,-1.4825481613600004,-3.217143963471756,348.408670374678932,1.5237071514129639,11.242515563964844,-0.8323295712471008,47.49839401245117
3,1.5237071514129639,-1.5023662754018687,-3.0178426720287916,349.470208130198562,1.6119718551635742,10.773041725158691,-0.7727416157722473,47.011444091796875
3,1.6119718551635742,-1.521024217780223,-2.838295568325975,350.40397353691482,1.7041621208190918,10.667340278625488,-0.8563886284828186,47.219635009765625
3,1.7041621208190918,-1.5427117759423368,-2.6725403241046592,351.32638631545682,1.7923049926757812,11.155001640319824,-0.8703929781913757,46.84028244018555
3,1.7923049926757812,-1.4866183137750681,-2.5208471587239956,352.157020988347652,1.8804984092712402,11.121597290039062,-0.973054051399231,47.16944885253906
3,1.8804984092712402,-1.5181950253600007,-2.3871555972310716,352.9535034347282,1.9688093662261963,11.685993194580078,-1.0776697397232056,47.62162399291992
