0,16.029708862304688,0.00032795220613479614,-0.0008499830728396773,-0.0009040259756147861
1,16.029708862304688,-0.9821000099182129,-0.0014639999717473984,0.03415999934077263
4,16.029708862304688,-0.14740230402629187,-0.0854097918844111,-0.14899185561967343
5,16.029708862304688,-0.14740230402629187,0,-0.14740230402629187,5.186607365291162
6,16.029708862304688,-0.14740230402629187,5.186607365291162,False,False,0
0,16.070261240005493,-0.00025329459458589554,-0.002338289748877287,-0.00029348349198699
1,16.070261240005493,-0.9808799624443054,-0.0019519999623298645,0.033427998423576355
4,16.070261240005493,-0.1472326344855044,-0.11402130341324816,-0.14967375867048224
5,16.070261240005493,-0.1472326344855044,0,-0.1472326344855044,5.139302974358264
6,16.070261240005493,-0.1472326344855044,5.139302974358264,False,False,0
0,16.105567932128906,0.0018421011045575142,-0.00020872789900749922,-0.0008792527951300144
1,16.105567932128906,-0.9818559885025024,-0.0009759999811649323,0.032207999378442764
4,16.105567932128906,-0.14670986494834745,-0.056954035990916724,-0.1514524206450543
5,16.105567932128906,-0.14670986494834745,0,-0.14670986494834745,5.094678185705051
6,16.105567932128906,-0.14670986494834745,5.094678185705051,False,False,0
0,16.144590377807617,0.0003195814788341522,-0.00023710017558187246,-0.0002695363946259022
1,16.144590377807617,-0.9818559885025024,-0.0017079999670386314,0.03415999934077263
4,16.144590377807617,-0.14612142507622747,-0.09966949527635371,-0.152055055896008
5,16.144590377807617,-0.14612142507622747,0,-0.14612142507622747,5.0543344621995
6,16.144590377807617,-0.14612142507622747,5.0543344621995,False,False,0
0,16.17392325401306,-0.0008670324459671974,-0.000819701817817986,-0.0008409628644585609
1,16.17392325401306,-0.9818559885025024,-0.0,0.03391600027680397
4,16.17392325401306,-0.1438464195877122,-0.0,-0.15346842014051099
5,16.17392325401306,-0.1438464195877122,0,-0.1438464195877122,4.784725567609326
6,16.17392325401306,-0.1438464195877122,4.784725567609326,False,False,0
0,16.2012300491333,0.0006482219323515892,-0.000512269209139049,0.0009737219661474228
1,16.2012300491333,-0.9823439717292786,-0.0,0.0331839993596077
4,16.2012300491333,-0.13876489491540456,-0.0,-0.1519449696968035
5,16.2012300491333,-0.13876489491540456,0,-0.13876489491540456,4.2989490513523485
6,16.2012300491333,-0.13876489491540456,4.2989490513523485,False,False,0
0,16.228559255599976,0.0015477025881409645,0.0012965069618076086,-0.0008302461355924606
1,16.228559255599976,-0.9811239838600159,-0.0009759999811649323,0.03635599836707115
4,16.228559255599976,-0.1379882241812102,-0.05699652867476261,-0.1532450091038001
5,16.228559255599976,-0.1379882241812102,0,-0.1379882241812102,4.744234569417495
6,16.228559255599976,-0.1379882241812102,4.744234569417495,False,False,0
0,16.255859375,-0.00025520846247673035,-0.0014140713028609753,0.0015745856799185276
1,16.255859375,-0.9803919792175293,-0.0019519999623298645,0.03415999934077263
4,16.255859375,-0.13498910545789639,-0.11407805656681243,-0.1507820711212833
5,16.255859375,-0.13498910545789639,0,-0.13498910545789639,4.432888400104976
6,16.255859375,-0.13498910545789639,4.432888400104976,False,False,0
0,16.286698818206787,7.883179932832718e-05,-0.00021116517018526793,6.098300218582153e-05
1,16.286698818206787,-0.9821000099182129,-0.0024399999529123306,0.03294000029563904
4,16.286698818206787,-0.13506805321044063,-0.14234946569239998,-0.15067431598967476
5,16.286698818206787,-0.13506805321044063,0,-0.13506805321044063,4.736045447156174
6,16.286698818206787,-0.13506805321044063,4.736045447156174,False,False,0
0,16.314035415649414,-0.00232619047164917,0.00036618951708078384,0.0006494550034403801
1,16.314035415649414,-0.9806360006332397,-0.0009759999811649323,0.0331839993596077
4,16.314035415649414,-0.13212518176865382,-0.05702489121865968,-0.1496570930235288
5,16.314035415649414,-0.13212518176865382,0,-0.13212518176865382,4.301145569485664
6,16.314035415649414,-0.13212518176865382,4.301145569485664,False,False,0
0,16.341348886489868,-0.00017684325575828552,-0.0005771962460130453,-0.000563295092433691
1,16.341348886489868,-0.9813680052757263,-0.0017079999670386314,0.03171999752521515
4,16.341348886489868,-0.1321745171880071,-0.09971905562829309,-0.15053861976492605
5,16.341348886489868,-0.1321745171880071,0,-0.1321745171880071,4.6315057473519685
6,16.341348886489868,-0.1321745171880071,4.6315057473519685,False,False,0
0,16.368780851364136,0.0010403422638773918,4.7688023187220097e-05,-0.0008599604479968548
1,16.368780851364136,-0.9811239838600159,-0.00024399999529123306,0.03440399840474129
4,16.368780851364136,-0.13054422253908113,-0.014249136575153774,-0.15189025039712642
5,16.368780851364136,-0.13054422253908113,0,-0.13054422253908113,4.426943755135685
6,16.368780851364136,-0.13054422253908113,4.426943755135685,False,False,0
0,16.403194427490234,-0.0001400131732225418,0.0018529413500800729,-0.0002508866600692272
1,16.403194427490234,-0.9821000099182129,-0.0009759999811649323,0.03391600027680397
4,16.403194427490234,-0.1291864333735956,-0.056939884687382626,-0.1523849368389797
5,16.403194427490234,-0.1291864333735956,0,-0.1291864333735956,4.37245491605719
6,16.403194427490234,-0.1291864333735956,4.37245491605719,False,False,0
0,16.430514335632324,-0.0004154574126005173,0.00033006095327436924,-0.0008279820904135704
1,16.430514335632324,-0.9806360006332397,-0.0014639999717473984,0.0331839993596077
4,16.430514335632324,-0.12935885689329343,-0.08553730152367851,-0.15368098998353946
5,16.430514335632324,-0.12935885689329343,0,-0.12935885689329343,4.544334177138954
6,16.430514335632324,-0.12935885689329343,4.544334177138954,False,False,0
0,16.46135377883911,-0.0007120026275515556,-0.0006070734234526753,0.000996363814920187
1,16.46135377883911,-0.9813680052757263,-0.0014639999717473984,0.03391600027680397
4,16.46135377883911,-0.1265451916638509,-0.08547349914928468,-0.15192044507498323
5,16.46135377883911,-0.1265451916638509,0,-0.1265451916638509,4.11989177950148
6,16.46135377883911,-0.1265451916638509,4.11989177950148,False,False,0
